Timestamp,Track_Block_ID,Sensor_ID,Voltage_V,Current_A,Temperature_C,Vibration_m_s2,Relay_Status,Timer_TON_ms,Timer_TCH_ms,JK_FlipFlop_Q,Signal_Output_Q0,Override_Flag_ATC,Occupancy_State,Signal_Transition_Delay_ms,Block_Clearance_Time_s,Train_Headway_s,Ambient_Temp_C,Humidity_percent,Dust_Index_ppm,Track_Resistance_Ohm,PLC_CPU_Load_percent,HMI_Alert_Code,Failure_Type,Component_Age_days,Maintenance_Action,RUL_Predicted_days,Edge_Anomaly_Score,Cloud_Health_Index,Predicted_Failure_Prob,Location_ID,Operator_ID
2025-01-01 00:26:39,B6,S27,238.12166149084607,5.334470159397884,28.939603524452167,0.6614564760756927,0,115.55546392312438,353.20915083600784,1,0,1,CLEAR,41.59791063151572,55.34565941942332,89.55840710845379,22.29175080407938,58.543159653883514,25.297490650019377,3.063214732713773,87.4037959200377,A5,C7,291,Check Sensor,304.223872102536,0.7821749303027077,0.4014115438245014,0.16572470100915904,L9,O10
2025-01-01 00:26:40,B3,S20,213.8314120827262,3.6661851426967873,35.71942813325871,0.618345202722231,1,193.93041802325277,334.49018409552275,1,0,0,CLEAR,39.762429375380606,46.07339551161205,167.90681631761333,24.580809083237305,53.47450152049517,7.247694791136128,4.091143628452034,43.74258823279639,A2,C7,1476,Replace Timer,183.3215500992738,0.4898500200471986,0.044893502307526645,0.23098804538434559,L10,O8
2025-01-01 00:26:41,B9,S24,220.38972509753597,5.441629508113783,32.079244700994536,0.5814175103351564,1,205.05776436610518,486.0234178087975,0,0,0,OCCUPIED,34.73713112096786,81.53726490941548,122.34925326620191,28.1782036040823,33.03963531677927,12.839061232017723,3.734182831727278,19.12398054533068,A3,C3,757,Lubricate Relay,49.14728515215504,0.4799098290542061,0.17417241224866553,0.843252634832419,L3,O8
2025-01-01 00:26:42,B10,S24,224.01076785371748,4.973420097138709,44.96136735870803,0.47054706965844667,1,154.43694673110707,436.14477624720723,0,0,1,CLEAR,45.69842383839598,61.27791560315522,231.26027316273837,26.67963378304665,30.567663545364383,34.506810253658,0.6296815754264959,36.770955743921256,A1,C2,93,Check Sensor,333.6934986368823,0.6736586639345171,0.2679821803368727,0.6140259095650326,L1,O4
2025-01-01 00:26:43,B14,S15,229.8987139226729,4.305024126308088,38.46580758901469,0.4639286280470487,1,113.99222487063497,273.4621365988795,1,1,0,OCCUPIED,45.60726704709664,75.71647435002464,190.7253184145608,24.932607278963445,47.121576463865374,25.607517991003864,4.033832189652195,43.5354675776211,A3,C4,1104,Lubricate Relay,308.3584241963424,0.650580991712128,0.6348675355774894,0.18434745122824636,L2,O8
2025-01-01 00:26:44,B11,S11,234.1397673936871,5.652127599912982,37.01259721622117,0.5841476519466711,1,269.0165641668187,275.011408653213,0,1,1,OCCUPIED,10.749732334916782,116.2705105392433,141.64349226428448,21.465557637019536,68.56262170320656,25.71730284278011,4.466002148302676,71.59899172133295,A4,C10,1812,Clean Contacts,154.3198519358565,0.6562735872407837,0.8650440648089461,0.25525782815880316,L8,O2
2025-01-01 00:26:45,B18,S12,260.6338676076619,4.782041533273236,38.24802956750158,0.5452847247089819,0,425.4978326213428,353.35815310071246,1,0,0,OCCUPIED,45.58677346059051,98.24408810992338,139.07043527875155,23.55079236856915,62.363894748368516,6.66170338819943,0.9045041367799123,24.89906402516839,A1,C6,1751,Replace Timer,285.35341624724987,0.32562612937764235,0.18187870581982757,0.4549058400853023,L10,O1
2025-01-01 00:26:46,B12,S9,238.58188576412584,4.739533819859108,34.808183465470236,0.5301172942887487,0,479.54287652149316,101.340762247974,1,1,0,OCCUPIED,28.57509659223087,101.6355782346022,87.47687828512687,31.70955805782313,36.26404718652642,23.754893518009474,3.9652687821321426,23.584612324642134,A3,C10,1733,Lubricate Relay,60.66280915314199,0.5804766245711429,0.22620915213624937,0.08374495535410664,L2,O9
2025-01-01 00:26:47,B12,S13,238.9389702055875,5.187595008471146,41.26027545779039,0.4943054185361607,1,108.20328449832395,499.95075408412663,1,1,0,CLEAR,17.06313710668542,41.177811275672234,111.3172400083023,35.64006134738169,64.39695816018474,29.513616049318614,1.6327808829560944,27.583131079167458,A2,C3,1008,Replace Timer,354.73442121685326,0.8776905752337881,0.715132499655081,0.4130188829820314,L8,O8
2025-01-01 00:26:48,B13,S15,226.00080480080695,5.571415169778117,32.145554998903734,0.4592193027452796,0,420.4207526327312,283.4636455596308,0,1,1,CLEAR,32.382521008539754,59.24822869172024,231.23189942306038,30.513178666832708,58.74577952055011,6.115320710602001,1.281687772928111,28.474841593055842,A2,C9,1856,Clean Contacts,31.09957066872178,0.893096757580528,0.9560869296963329,0.7932757637227092,L5,O8
2025-01-01 00:26:49,B13,S27,215.3020130645385,5.056707599099079,39.800188028358725,0.3610000850419741,1,421.0615053343737,459.45719325903644,0,1,0,OCCUPIED,17.640661995927637,39.56119248205821,206.37707531580674,20.219375534686016,38.33615967728361,48.716753267561344,2.947444401884393,83.9029191059068,A1,C10,1906,Lubricate Relay,321.8312120201342,0.40482982754853525,0.3530019652498714,0.3954728555247419,L1,O7
2025-01-01 00:26:50,B19,S15,222.07678977725325,5.02090967394767,42.96001368491421,0.5643557427023155,1,225.04015469865513,485.3103505934936,1,0,0,OCCUPIED,26.555353819359336,117.16688371386579,145.34302703467938,32.16342749905005,67.765082071064,41.502509541679686,2.987023443337301,22.82897946363,A5,C7,157,Clean Contacts,364.23250686455395,0.23318974753421373,0.3201904917133036,0.7857873899915132,L5,O4
2025-01-01 00:26:51,B19,S28,219.34501264677664,4.651566992773374,30.930256890749682,0.48183171389918,1,99.51333086545436,311.73923295601946,0,0,0,CLEAR,41.739703189486534,91.39688536198814,260.66774534966294,23.346626223290553,71.5152254341416,15.873253353045952,2.618945858817528,43.03960715518831,A2,C6,960,Replace Timer,105.81379571395593,0.07497483610030053,0.36129272933706347,0.6245926942887893,L9,O7
2025-01-01 00:26:52,B14,S5,235.8834601333185,5.56287842451605,36.68828398846982,0.475331713435497,1,495.5036030406041,96.50689138614891,0,0,1,OCCUPIED,6.448908917538742,31.73104537538322,176.25908423140498,25.01609970601741,41.62787158368119,28.169346396191468,4.5581142821338965,42.26329082279693,A3,C4,769,Clean Contacts,296.3259343625844,0.8577573343077812,0.17004947532049863,0.4043605100088521,L9,O6
2025-01-01 00:26:53,B4,S23,205.230778645644,5.06152539327939,37.08276880814524,0.3187440857181729,0,345.0168637379684,308.00561378898703,1,1,1,OCCUPIED,13.239004620467831,72.79543396390221,250.6641970452777,18.688774079550523,61.794314668165846,27.948252225192714,1.5872701498177164,20.206024331109525,A1,C4,705,Clean Contacts,333.5757131553663,0.16539718352526966,0.49223065659137755,0.8933536288436168,L5,O4
2025-01-01 00:26:54,B13,S19,238.88800579380867,4.8872784362915,29.627426241983223,0.5092701368301559,1,491.9880627687112,318.939096724694,0,0,1,OCCUPIED,48.04622038052875,53.717307289574585,247.48323623893822,25.567955473103755,48.906624011512775,5.331598317493219,3.211446911560234,18.717610098103982,A5,C4,479,Clean Contacts,347.6797220665923,0.3170040731666035,0.5434830414562805,0.4414923214165757,L3,O4
2025-01-01 00:26:55,B8,S26,228.24140615845963,4.825246561520615,28.155092571450613,0.3636625327937071,1,267.6449820580963,405.136911547999,1,0,1,OCCUPIED,25.02942680431643,78.59629661403656,263.5197481558946,21.07452641568885,32.92304990929429,21.909193753090538,2.344402457533654,82.78332664614166,A2,C9,1835,Check Sensor,263.0675476834574,0.8118838583688383,0.1572602521326354,0.7348333394341022,L9,O5
2025-01-01 00:26:56,B19,S20,241.00022349033557,5.513412797793528,30.420010652219247,0.45653702171177235,0,227.83684997152793,71.70317014770777,1,0,0,OCCUPIED,18.649591001395347,46.07919178246773,263.94520973167397,31.877856889202405,73.06766119431384,10.38811663290144,4.432005490296325,76.90983405737646,A5,C10,968,Lubricate Relay,226.32333704759287,0.7834740500963859,0.22386767681020991,0.7994814119841609,L9,O5
2025-01-01 00:26:57,B12,S26,219.1413771626859,4.868838201850436,34.7396241802851,0.5792702949654235,1,161.23346418670423,259.84191523779225,1,1,1,CLEAR,46.547579358236156,35.11699415684919,222.97502367050663,37.721071758686705,71.03722404808838,16.660986007050827,1.0976681302750602,84.65821466015753,A3,C3,1377,Check Sensor,38.16408662429293,0.4344138831857124,0.20205578137393854,0.9159274765719154,L2,O10
2025-01-01 00:26:58,B18,S25,216.4794542773663,5.514698809067661,37.09433463458411,0.5063277019910132,1,492.6074007974088,465.2466162515659,1,1,1,CLEAR,46.00462599221781,59.08597790504844,239.86163841494405,24.991995280831368,45.89712540700776,47.19347540580464,0.8731187479289415,35.369874075634264,A1,C3,425,Clean Contacts,171.26278516484075,0.6936372306258797,0.6057770085817692,0.277585993836313,L8,O9
2025-01-01 00:26:59,B6,S26,223.89996921442335,4.764212648321732,33.15189383809977,0.4894620255522843,0,163.96577125802315,496.084585405394,0,1,1,CLEAR,6.990910569402027,56.595639963425015,246.45772705143557,27.38584164147808,56.57525834052543,27.566175293583363,4.967420896316552,52.1201689972813,A2,C7,1906,Replace Timer,143.91806999160838,0.23861068422451082,0.7115547857997995,0.2011264828976278,L8,O10
2025-01-01 00:27:00,B18,S26,223.5402612086926,5.36115274189137,44.653210012312385,0.42733833000649035,0,60.69324029812266,136.12220544165694,0,1,1,CLEAR,21.311510738265063,94.5267226258236,100.59825605336442,23.46140565882266,55.61848197058576,3.345200898271572,3.097416253456001,30.462065311212598,A5,C3,1020,Check Sensor,8.011237132685743,0.9298885275984714,0.305617602908676,0.4481052816581371,L10,O5
2025-01-01 00:27:01,B19,S14,242.09522616612395,5.103548090171181,40.13087983430186,0.44524586035548946,1,280.610786114815,441.7695467307658,1,1,1,OCCUPIED,46.07697423972309,72.70939731985816,132.05875880052665,25.599821879976936,38.872956568507995,33.614249264139396,4.603737954554889,41.35228764456734,A1,C10,96,Check Sensor,104.21987157279911,0.9516891560683972,0.7653915517653491,0.8752059604269556,L7,O4
2025-01-01 00:27:02,B5,S28,241.952072495856,4.524622505708022,37.26339588080032,0.6585363372178714,1,219.67272187291195,115.81275273378984,0,0,1,CLEAR,13.089738621003676,56.219502300022526,85.01753718373173,22.043597493229864,37.28369541978682,49.93199837740895,2.3369770787290447,73.53249819700255,A3,C4,616,Replace Timer,271.3017079110959,0.9421470388296889,0.9091697740730299,0.32948273166879394,L5,O8
2025-01-01 00:27:03,B9,S17,258.5753462530313,4.956511951186638,32.84776330661785,0.577973587770529,1,167.62212654316903,428.5284955555537,0,0,0,OCCUPIED,31.019607928540196,81.33874665856146,105.44912697763988,26.55660739092528,72.21339377025197,8.384808914966468,3.219328779426791,48.10183906230954,A1,C8,274,Replace Timer,111.04303845985768,0.6230425156621561,0.5183030802293125,0.273350072852273,L6,O10
2025-01-01 00:27:04,B3,S18,222.56761783223155,3.9046985417994313,35.349158041471426,0.4537902331011299,0,335.57365241652803,174.7749773604486,1,1,1,OCCUPIED,19.43501061515692,36.41856494081167,246.78894055228483,27.009023261969443,73.36790572538862,34.14599283584771,3.6234043084922547,18.76761349129921,A2,C5,1288,Lubricate Relay,12.246300867760787,0.07148512029675747,0.9096822481009286,0.03564204199615739,L7,O9
2025-01-01 00:27:05,B10,S21,179.7867410526861,4.627980079484074,40.50777325028275,0.48944706412680755,1,213.92087670402,481.8313697221141,1,0,0,CLEAR,38.14544453537862,89.6117350578375,287.3065041300757,26.49397403609978,66.25898550504017,41.2129390687368,4.937508376344866,10.255196828075634,A4,C4,509,Lubricate Relay,281.184213792537,0.6134949926327081,0.6263372131534334,0.7005128955783866,L4,O5
2025-01-01 00:27:06,B19,S3,223.85866140453774,4.2110967973701765,39.60006902771126,0.52473336128335,1,231.01289974259277,362.9735379052867,0,0,0,CLEAR,12.121811357647651,43.25604300898295,221.67251201540742,28.733192061651952,33.63827625037233,42.203093876115226,1.0073232827082643,28.891410531806336,A1,C5,25,Check Sensor,295.05820944512413,0.4218165843512389,0.19553644895527345,0.6997899193154355,L3,O6
2025-01-01 00:27:07,B3,S2,233.45986887812535,5.998750046589837,39.545991745146694,0.5438083281597211,1,60.37052175231994,229.59977062539178,0,0,1,OCCUPIED,31.822393114435272,55.17294323888018,272.65144968975613,23.17815602412667,75.45710876202126,35.37636637631111,1.0615136392645856,24.656646330267307,A2,C9,1448,Clean Contacts,9.920581979133306,0.39519198772711495,0.25686297328088614,0.8344054816021522,L8,O9
2025-01-01 00:27:08,B15,S1,240.71796036578255,4.216984691991693,33.48167110543399,0.49756839452259827,1,315.0819178488759,176.43799845867483,1,0,0,CLEAR,5.000379449508694,55.391059845454805,136.31440366584124,38.4492116024769,79.03763674291665,45.493344977392915,2.8544156882765095,73.5268707460701,A5,C3,1869,Replace Timer,305.1356419380549,0.027995623687578353,0.5902086799466414,0.49584190546619844,L1,O1
2025-01-01 00:27:09,B1,S10,234.5540640692558,6.292895313608989,32.385529188533376,0.3229621476719474,0,104.93196343116924,155.85688736350042,1,1,0,OCCUPIED,16.36536899794539,71.92667278589767,262.9909392735605,21.73742774052124,68.78069645448548,1.604476030062757,0.7511008484752884,63.33029191013436,A1,C9,112,Replace Timer,290.865342733348,0.874046410107628,0.2251242555164228,0.8904079489020493,L6,O6
2025-01-01 00:27:10,B7,S19,222.55583700365452,5.257139766334241,27.86312516462468,0.4968520718290667,0,146.2121865029398,356.3565471498133,1,0,0,OCCUPIED,12.297434517981698,115.78416297869539,141.30862459817263,21.68515428671637,47.67063341233448,3.208423829225776,3.773659039017801,77.06458954145577,A1,C3,944,Clean Contacts,226.6546700654292,0.8577116883875952,0.003717244275070586,0.08600566767778439,L3,O8
2025-01-01 00:27:11,B12,S17,255.71246536123334,4.74056641602349,37.64272546894482,0.4907509948486938,1,372.70301927568715,453.1059511595967,0,1,0,OCCUPIED,14.442382039191184,59.21933253918857,274.60001397887095,12.420937354267586,50.28873861764917,6.726997145108932,4.958399777818087,43.50105732494944,A4,C8,1686,Replace Timer,16.243594101506247,0.32385409533257425,0.259937788230987,0.5630657336197773,L5,O2
2025-01-01 00:27:12,B17,S12,214.4939629915666,5.4031800503104135,27.407381023853006,0.7057299227286346,0,190.95922678275997,389.72388632645465,0,1,1,CLEAR,43.71918315377504,55.318968162384564,251.531001162542,28.79422657518838,73.48183633899839,2.165677141001965,4.151461001302727,56.690774519247675,A4,C6,1479,Replace Timer,344.5578455944233,0.9776423055078409,0.05147229349328997,0.4768348467824871,L5,O1
2025-01-01 00:27:13,B20,S1,225.88032727157244,4.677742640420225,34.922448150933135,0.7691753295870982,1,123.44458884727142,425.65619210744404,1,1,0,OCCUPIED,46.165846346011115,45.192178676694354,296.06332450879864,10.698855416650465,44.00930537785011,5.997392632381354,1.6961397528823121,43.38886989059537,A4,C5,480,Check Sensor,36.59697794862244,0.13577827029208955,0.8976981871550903,0.897541211413698,L6,O4
2025-01-01 00:27:14,B5,S12,213.8013523870879,4.2952255597961955,32.898684726544616,0.564216468498823,0,309.84086617811636,401.62269543554174,0,1,1,CLEAR,38.976420785401196,65.27720100775537,258.54545073031784,23.291551838056325,37.092880555792135,40.8475328078584,4.098026038455454,27.69607398018632,A4,C6,320,Lubricate Relay,262.57670829754414,0.8351798730721993,0.6867021500450373,0.9082916223276396,L3,O3
2025-01-01 00:27:15,B4,S17,230.29365143135257,5.039535134104414,36.112324311712364,0.4322872089182126,0,146.70702272207328,490.6164499241087,0,0,1,CLEAR,31.554793843281335,46.38370006853136,155.57031806449186,21.239537530280735,71.14021458357428,44.82287123340801,3.3254433272649444,60.47525258751143,A2,C4,1215,Clean Contacts,278.8063980400406,0.6217802169466526,0.02947461004316665,0.9764132637091905,L3,O2
2025-01-01 00:27:16,B12,S24,253.83508638159304,5.35003634816312,40.827767252464994,0.5679016076043826,0,171.94019628141726,391.0122170718462,0,1,0,CLEAR,15.38854321383744,42.39924026840674,86.4191472325841,17.806547559395945,39.666627513950814,16.79918882233077,1.0373889407594905,41.08751025508417,A4,C4,1790,Clean Contacts,345.68814945158647,0.4857497992651285,0.04839188147889928,0.35224513487098186,L9,O8
2025-01-01 00:27:17,B20,S3,227.8861111415178,5.639205447630944,41.76825303940294,0.33015074183117876,1,329.6026894900432,144.60283331162321,0,0,0,OCCUPIED,17.362462029138438,107.1622745233307,269.82554397415083,25.320159698285718,75.36499143751911,47.859210266267496,3.046658677118771,29.94640161396117,A4,C9,1054,Check Sensor,345.85916394554386,0.9634986099079738,0.028806488546373576,0.379703110906936,L5,O6
2025-01-01 00:27:18,B18,S11,227.97800221859782,5.248865054779496,38.511928621773045,0.44673186930856296,1,382.9378016137617,406.21930946353166,1,0,0,OCCUPIED,18.94503978973229,34.73748610707318,197.08583364801285,33.835981403389845,59.78410635080445,20.92206467068225,4.535494710260477,85.07770989350436,A3,C8,1732,Lubricate Relay,101.77297393492432,0.5830509219238881,0.7967450023071315,0.19271356280565577,L6,O8
2025-01-01 00:27:19,B17,S17,204.56056987434113,4.735327238165334,31.178732975371346,0.3373615125495477,0,382.8468583380097,194.9312124431604,0,1,0,OCCUPIED,39.96524572231788,93.97426075139869,265.9539718427722,28.649798655451338,57.76849261857126,8.598987692430182,1.8046532143500675,18.62510134006742,A4,C10,292,Replace Timer,84.68082407703456,0.8337409182749143,0.7859285749269943,0.7427374803927158,L4,O10
2025-01-01 00:27:20,B19,S23,225.695117213135,5.693138041040411,34.88833091140931,0.5550552947915363,1,267.0095353418737,498.10993819828616,0,1,1,CLEAR,16.379793852651495,48.2313810918064,152.91093949816113,21.185370173634162,68.78746657000855,34.065092923681696,3.4659838231296423,72.14375249148992,A2,C5,59,Replace Timer,150.012864329198,0.23220764894556334,0.7377313701191964,0.8332158791974866,L7,O9
2025-01-01 00:27:21,B9,S26,247.25730575050028,5.5814879131180195,30.631179536262493,0.37893289391158985,0,254.43360995424595,219.50267904506595,1,1,0,OCCUPIED,48.802524141664115,31.054352095916574,66.94781603247202,34.950719590975424,30.823264410358878,21.015776284150604,0.6870412933272716,53.962827367325346,A2,C6,915,Clean Contacts,341.4211986041856,0.03224764809466607,0.15035253597250775,0.8521681769977545,L1,O4
2025-01-01 00:27:22,B4,S3,226.24645751514387,5.134508763885771,31.72893942130827,0.4713010082539919,1,404.4403329040658,181.75719013125345,1,1,0,OCCUPIED,40.840858456560476,101.56304629172637,72.57998095073708,21.335781412834194,65.67694982099343,0.9717067187950457,4.253968861703846,71.0429072009516,A2,C9,1306,Lubricate Relay,264.25445465279756,0.21118312690977437,0.9866347843004568,0.9904045609402606,L5,O10
2025-01-01 00:27:23,B2,S8,225.23314679131533,5.605388873411747,37.41209112362377,0.49558642238318423,0,136.8656263006327,157.64719347901018,1,1,1,CLEAR,49.98729753482888,93.20569673011713,220.91963505578516,30.46795938356091,59.92469771968571,48.317794902670954,1.4267181042587311,17.189721323923706,A5,C4,57,Check Sensor,332.8748575868528,0.9883402239466731,0.8454261071276472,0.562067918600641,L6,O6
2025-01-01 00:27:24,B4,S20,246.5857186376494,6.092405155492404,30.128952130554403,0.49710709596352387,0,118.49110138780665,346.3315934262664,1,0,1,OCCUPIED,25.663035352874193,60.08690157369068,87.47101708108187,16.311729929016103,56.189034391514355,29.894928984908415,3.2388135633226125,41.233045747476574,A5,C2,590,Check Sensor,79.43640529227146,0.5613260056193751,0.6428752412604307,0.21438002331523331,L7,O8
2025-01-01 00:27:25,B2,S4,225.29653830544154,4.728208029953134,32.727967438042555,0.45271293379966526,1,349.1127797132794,99.14948977438904,1,0,1,OCCUPIED,31.51976832483421,37.13992805014262,238.91087895793683,23.838651432763932,40.86630616628599,30.666602929589715,2.858870488557894,73.68298281428116,A3,C6,1973,Replace Timer,24.823869750072966,0.8418860817152574,0.6800637469441547,0.6011970249282748,L5,O9
2025-01-01 00:27:26,B15,S21,249.38080448340685,4.550161158858498,29.65107148960747,0.5336716030968063,1,234.2781204751649,479.10194677983736,0,1,1,CLEAR,17.61806952909744,62.4604407328008,160.6662258973638,19.05670484955299,71.4717222379433,49.133964636579115,2.966586407956317,75.2062584339886,A5,C9,143,Replace Timer,9.042381413328885,0.6849798259873517,0.3838919660419474,0.3626013089596348,L8,O7
2025-01-01 00:27:27,B2,S22,210.73040606918383,4.713655404786017,38.29148612601974,0.3745762465322604,0,369.4993072565814,182.4407053894117,0,1,0,OCCUPIED,32.16850641658582,46.31948222716456,195.1459002322853,35.38732467827731,42.53251614536347,41.675230756103964,1.641815545559055,73.11263967717352,A3,C6,1928,Lubricate Relay,26.0090385037804,0.15444342526420363,0.5706135776911393,0.3337900932700404,L5,O7
2025-01-01 00:27:28,B4,S7,240.16780962261547,4.325174985017078,33.1972548691399,0.6739279442772578,1,165.47010055845618,182.93027496731253,0,1,0,OCCUPIED,48.82551284054499,113.92531980344003,252.2912102686632,21.538537558149834,54.488643757914815,18.133264873840606,3.01600402279083,69.54790804165529,A5,C7,35,Check Sensor,306.9986306596292,0.11368091560223526,0.3447618783551246,0.7004031248844762,L2,O1
2025-01-01 00:27:29,B6,S14,254.69493811543185,5.295607392308346,23.918255219870304,0.3965935003858839,0,196.1923464800451,70.7297430681766,1,1,1,OCCUPIED,6.367109682573167,77.66607920293154,120.73714663274913,19.895063615125586,37.90401729718987,2.0913720469979467,3.212381106599552,40.1278146768993,A1,C5,204,Check Sensor,318.32883652840195,0.4853818291513533,0.7143721701313601,0.20306996388107634,L6,O2
2025-01-01 00:27:30,B7,S14,245.1178534618237,4.195048399328156,43.1682049520179,0.5039697645181586,0,453.5049421334258,160.70788304310838,1,1,0,OCCUPIED,18.017995658395595,116.74592739542318,159.09661156476233,27.32570891402687,78.6855103542038,11.119038181031316,2.4145551412515953,67.29556773359062,A3,C9,1156,Replace Timer,334.7552010498752,0.9421068926297032,0.33583007646144214,0.5449681216671837,L6,O10
2025-01-01 00:27:31,B10,S4,201.9908967254709,5.632507117035849,40.066885608228525,0.5624963072793585,1,239.74543706971468,238.54071005430694,0,1,1,OCCUPIED,17.65823764056319,61.61827097103847,235.09375589718033,23.751819948685746,39.72664421565175,17.57638910508611,3.3496387100807814,18.754772970990636,A5,C8,1011,Lubricate Relay,149.1117636913183,0.1330550319503081,0.9507408052139575,0.14108488610355596,L10,O5
2025-01-01 00:27:32,B19,S16,220.42545137853674,4.663909181913256,24.923475501816235,0.5682716080929142,1,315.929061374173,216.32287560089938,1,0,0,CLEAR,49.206643927037554,80.08165368069587,280.4226617351683,35.73476685801917,70.16092007135735,48.012672939662515,1.3620822146829048,23.008548186632297,A1,C9,1100,Check Sensor,170.05591741636212,0.5019185495183296,0.967766138072617,0.8908771658818754,L1,O7
2025-01-01 00:27:33,B19,S24,226.37072713013325,5.679353899422079,38.67415638432601,0.5775360502220586,1,98.00698735323927,172.8589646462991,1,0,1,OCCUPIED,10.9692224340783,47.11110870856975,129.6719427587859,26.543825842640118,43.153962541482564,44.43349451283572,2.806678668759141,53.1936324223786,A3,C1,288,Replace Timer,69.53316217425876,0.759797215670047,0.25306142997052916,0.08870620304369914,L10,O9
2025-01-01 00:27:34,B12,S29,245.1493324506062,3.721480850839776,42.61348486757919,0.34072335060225023,1,130.47312748674142,68.33472702763919,0,1,1,OCCUPIED,41.556208164351595,102.7586184633776,209.45350665514553,25.32680090304647,42.80216187039992,1.0764103177985929,3.725607084191518,53.96851176429173,A3,C10,1408,Check Sensor,161.01202949941776,0.07895353887622014,0.823461809861003,0.9319971652258247,L3,O10
2025-01-01 00:27:35,B3,S22,210.02572825682847,4.807406186148085,34.06770028491904,0.408260801473672,0,66.1494779701899,185.2616181225391,0,1,1,OCCUPIED,17.35492308510399,33.699028113247785,288.29135012626216,28.602102031916502,51.08551944518838,49.361381827476144,2.155981649641391,47.742586702420084,A1,C3,297,Clean Contacts,57.04364089662726,0.4069782261138718,0.10124736537386547,0.9996225417425646,L9,O7
2025-01-01 00:27:36,B13,S30,214.7159499441103,4.353494792121873,35.74515563172008,0.5135857849552888,0,240.96686529274996,400.248922218404,0,1,0,OCCUPIED,43.727134094515534,92.60538806425151,215.7245253698295,23.89099850886727,72.29237978502506,12.855982222187107,2.3501585506824525,68.79996158163813,A3,C7,1121,Clean Contacts,225.49597065097055,0.5360119484528447,0.25665479975403316,0.23544542202797625,L4,O9
2025-01-01 00:27:37,B18,S1,205.92272854730012,5.676677461294101,33.40641945603978,0.548116640829862,0,495.0140020227608,247.45652838926205,1,1,0,OCCUPIED,26.948790560313984,65.24940831230165,274.2693848338511,26.18986987992295,64.37787087397606,38.768606745335596,1.2389179016257288,55.105248397976645,A1,C4,1546,Lubricate Relay,5.926412202376336,0.10962774339876635,0.2635780146214167,0.09274766019047376,L8,O1
2025-01-01 00:27:38,B8,S17,217.6129962486828,5.839512399251914,37.59869622682846,0.6257128308260974,1,443.2429186931597,180.84890641942113,0,0,0,OCCUPIED,15.901748831856974,82.05741966225695,285.53516435444374,20.81216901010672,73.58174221866686,5.829806427068107,3.2740210146880244,15.25604489679135,A1,C1,1881,Clean Contacts,156.32597590748358,0.6561710224208855,0.6228337677479927,0.03164710320089015,L5,O10
2025-01-01 00:27:39,B15,S25,211.2259001454153,3.8279605513253117,40.16586880371746,0.4485981085808878,1,334.80901172322814,187.156460366581,1,0,0,CLEAR,36.937985701579066,83.30332214249125,283.04222938290195,21.890725687581586,32.36061521194023,11.015860739003502,1.0558364248285,80.9758761022895,A3,C3,43,Lubricate Relay,359.4289483324551,0.7387583983039402,0.9184360353034168,0.14570231822998292,L3,O10
2025-01-01 00:27:40,B1,S10,253.96858790294613,5.4329307791668935,29.04453418900203,0.4095006006505867,0,437.49342138085973,299.4969094222554,0,1,0,CLEAR,42.87113435321105,93.97156027208851,242.03450023464072,20.4308368620081,77.78463640268919,25.27162688176996,2.753636898357155,60.24251183288839,A3,C5,1323,Clean Contacts,362.9676071994892,0.6394864843826058,0.29681738965557425,0.9152158682074915,L2,O6
2025-01-01 00:27:41,B3,S22,220.2893409402805,5.534343676829454,31.46918896588965,0.4453170293889141,1,317.37621035859036,186.03170498258365,0,0,1,CLEAR,26.15626441454332,48.38359829081336,192.5029167126812,26.95137483496459,33.85684475137972,35.18059703184361,1.4468945593780962,81.63534366094333,A4,C7,744,Clean Contacts,282.32610953303606,0.07415399082686613,0.425243829389765,0.7300350926754374,L6,O8
2025-01-01 00:27:42,B8,S16,240.3638793819501,5.162842262605413,35.508235414742366,0.7259432135098617,1,215.94599615036196,333.8587939397876,0,1,1,OCCUPIED,37.12951740714604,77.8247329094068,83.2206810943612,21.673881692831618,66.05326945657205,17.269940393450568,1.3735780342433537,44.360799622150935,A4,C1,832,Clean Contacts,109.08702674463035,0.00654795814946052,0.3900209135142608,0.09211233011132147,L1,O2
2025-01-01 00:27:43,B4,S16,230.26954260828305,5.2940816547060106,36.55109262627406,0.6500428029734643,1,128.0958804955019,495.2545311763018,0,0,1,OCCUPIED,13.171213576650837,68.42333427540562,113.44947373557598,28.898662261382157,40.358657734068515,43.662774458193574,0.931233039548226,10.146908379346069,A2,C6,401,Check Sensor,72.56326451308068,0.7985296419267198,0.3803385732757508,0.9614011760548151,L8,O9
2025-01-01 00:27:44,B16,S26,230.0594192138688,5.258027507387782,37.03728148087917,0.4830508029192796,0,343.8719337921009,68.52937898921255,0,0,1,OCCUPIED,47.1925481350172,55.39629979743277,121.3841103602778,20.67222362211545,72.04224283075305,47.00973877368463,2.108290447592246,71.01493048138575,A2,C5,1931,Lubricate Relay,13.273643235100218,0.48996480617062466,0.5762855192405545,0.6549561043750843,L10,O2
